¶libgcc¶11.3.1¶3.fc35¶x86_64¶gcc-11.3.1-3.fc35.src.rpm¶198604¶GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD¶Fedora Project¶GCC version 11 shared support library¶98ca8d32dc57cfb151c5c37ab855be4b
¶crypto-policies¶20210819¶1.gitd0fdcfb.fc35¶noarch¶crypto-policies-20210819-1.gitd0fdcfb.fc35.src.rpm¶86107¶LGPLv2+¶Fedora Project¶System-wide crypto policies¶8b615ce53d4afc9bd0c8d2fce41c7a3b
¶tzdata¶2022f¶1.fc35¶noarch¶tzdata-2022f-1.fc35.src.rpm¶1692496¶Public Domain¶Fedora Project¶Timezone data¶7fa06fb2a35557b70b96f8e7c88f57c2
¶fedora-release-identity-container¶35¶39¶noarch¶fedora-release-35-39.src.rpm¶1512¶MIT¶Fedora Project¶Package providing the identity for Fedora Container Base Image¶64f1ad646d7c68c3fdc4ba758b5ce0b3
2¶vim-data¶9.0.915¶1.fc35¶noarch¶vim-9.0.915-1.fc35.src.rpm¶18058¶Vim and MIT¶Fedora Project¶Shared data for Vi and Vim¶b1a37a0a24b7738b0a4cb4cce821cdac
¶pcre2-syntax¶10.40¶1.fc35¶noarch¶pcre2-10.40-1.fc35.src.rpm¶234324¶BSD¶Fedora Project¶Documentation for PCRE2 regular expressions¶ddd064442cfbcfdff8aed1322d3a94a8
¶libreport-filesystem¶2.17.4¶1.fc35¶noarch¶libreport-2.17.4-1.fc35.src.rpm¶0¶GPLv2+¶Fedora Project¶Filesystem layout for libreport¶92be55cdcab7d3d1ef19dedede139696
¶dnf-data¶4.14.0¶1.fc35¶noarch¶dnf-4.14.0-1.fc35.src.rpm¶39071¶GPLv2+¶Fedora Project¶Common data and configuration files for DNF¶9fc1d09a02fb64b7e52d8be987e82b6f
¶fedora-gpg-keys¶35¶4¶noarch¶fedora-repos-35-4.src.rpm¶121879¶MIT¶Fedora Project¶Fedora RPM keys¶7028d7c258565a1f0efb1b130ebc9bb3
¶fedora-release-container¶35¶39¶noarch¶fedora-release-35-39.src.rpm¶0¶MIT¶Fedora Project¶Base package for Fedora container specific default configurations¶2b4e0a2984ca8157cf5e26e8b1b69530
¶fedora-repos¶35¶4¶noarch¶fedora-repos-35-4.src.rpm¶4597¶MIT¶Fedora Project¶Fedora package repositories¶93f9a8727e507ef666486ba6841ed4b8
¶fedora-release-common¶35¶39¶noarch¶fedora-release-35-39.src.rpm¶17997¶MIT¶Fedora Project¶Fedora release files¶3cfa6067d5358b7e3ff9a5fd6837e35e
¶setup¶2.14.1¶1.fc35¶noarch¶setup-2.14.1-1.fc35.src.rpm¶735847¶Public Domain¶Fedora Project¶A set of system configuration and setup files¶d8d2fd9a05a3372107e2079b00889f0c
¶filesystem¶3.14¶7.fc35¶x86_64¶filesystem-3.14-7.fc35.src.rpm¶106¶Public Domain¶Fedora Project¶The basic directory layout for a Linux system¶1c0ec91e10e7d2346448d02ce12c4d47
¶basesystem¶11¶12.fc35¶noarch¶basesystem-11-12.fc35.src.rpm¶0¶Public Domain¶Fedora Project¶The skeleton package which defines a simple Fedora system¶af618e2cf6a1583a176bb5e45b0a5068
¶coreutils-common¶8.32¶36.fc35¶x86_64¶coreutils-8.32-36.fc35.src.rpm¶10880304¶GPLv3+¶Fedora Project¶coreutils common optional components¶3cd0205ee9c236351484384013cbfceb
¶python-setuptools-wheel¶57.4.0¶1.fc35¶noarch¶python-setuptools-57.4.0-1.fc35.src.rpm¶596568¶MIT and (BSD or ASL 2.0)¶Fedora Project¶The setuptools wheel¶d607a75ddbf395abbf12517f48ab08b5
¶publicsuffix-list-dafsa¶20210518¶2.fc35¶noarch¶publicsuffix-list-20210518-2.fc35.src.rpm¶68815¶MPLv2.0¶Fedora Project¶Cross-vendor public domain suffix database in DAFSA form¶66e8314a663c969e724c10861c660788
¶ncurses-base¶6.2¶8.20210508.fc35¶noarch¶ncurses-6.2-8.20210508.fc35.src.rpm¶307293¶MIT¶Fedora Project¶Descriptions of common terminals¶6fc56839d735263a9cfc0886c8d62377
¶ncurses-libs¶6.2¶8.20210508.fc35¶x86_64¶ncurses-6.2-8.20210508.fc35.src.rpm¶996375¶MIT¶Fedora Project¶Ncurses libraries¶2f994f573415c7206570f1717dcf626b
¶bash¶5.1.8¶3.fc35¶x86_64¶bash-5.1.8-3.fc35.src.rpm¶7739660¶GPLv3+¶Fedora Project¶The GNU Bourne Again shell¶1db541afa1eaf0dc0dbfc6471df30ba0
¶glibc-common¶2.34¶49.fc35¶x86_64¶glibc-2.34-49.fc35.src.rpm¶1090073¶LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL¶Fedora Project¶Common binaries and locale data for glibc¶7a7c2c6edede591aabe031f43241d738
¶glibc-minimal-langpack¶2.34¶49.fc35¶x86_64¶glibc-2.34-49.fc35.src.rpm¶0¶LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL¶Fedora Project¶Minimal language packs for glibc.¶236a9035d7815f313965c530e6e49917
¶glibc¶2.34¶49.fc35¶x86_64¶glibc-2.34-49.fc35.src.rpm¶6222211¶LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL¶Fedora Project¶The GNU libc libraries¶86155b0c676c0693b11dfaaed9c6f7fe
¶zlib¶1.2.11¶32.fc35¶x86_64¶zlib-1.2.11-32.fc35.src.rpm¶203457¶zlib and Boost¶Fedora Project¶Compression and decompression library¶134ac4fd0dde84b30df841b83c220c43
¶bzip2-libs¶1.0.8¶9.fc35¶x86_64¶bzip2-1.0.8-9.fc35.src.rpm¶78660¶BSD¶Fedora Project¶Libraries for applications using bzip2¶0d16644a1c137a65208e4cf440c4d832
¶xz-libs¶5.2.5¶9.fc35¶x86_64¶xz-5.2.5-9.fc35.src.rpm¶181453¶Public Domain¶Fedora Project¶Libraries for decoding LZMA compression¶3017ab7b18c5b34be8323ec4ef15a391
¶libzstd¶1.5.2¶2.fc35¶x86_64¶zstd-1.5.2-2.fc35.src.rpm¶738491¶BSD and GPLv2¶Fedora Project¶Zstd shared library¶87c187b8b74545fe0659201de396df7c
¶sqlite-libs¶3.36.0¶3.fc35¶x86_64¶sqlite-3.36.0-3.fc35.src.rpm¶1334505¶Public Domain¶Fedora Project¶Shared library for the sqlite3 embeddable SQL database engine.¶eebb4534e82961cc46ef159d4072bca8
1¶gmp¶6.2.0¶7.fc35¶x86_64¶gmp-6.2.0-7.fc35.src.rpm¶809478¶LGPLv3+ or GPLv2+¶Fedora Project¶GNU arbitrary precision library¶90e5db3d624adbdb7d59835ab68fb865
¶libcap¶2.48¶3.fc35¶x86_64¶libcap-2.48-3.fc35.src.rpm¶180511¶BSD or GPLv2¶Fedora Project¶Library for getting and setting POSIX.1e capabilities¶fa377911e225ceb086daf490d0c94ab7
¶popt¶1.18¶6.fc35¶x86_64¶popt-1.18-6.fc35.src.rpm¶130256¶MIT¶Fedora Project¶C library for parsing command line parameters¶43cab6097d127d0d309a21fb5e811d4c
¶libgpg-error¶1.43¶1.fc35¶x86_64¶libgpg-error-1.43-1.fc35.src.rpm¶851181¶LGPLv2+¶Fedora Project¶Library for error values used by GnuPG components¶2acf9c28449a9ab3cbe56c5109f5b957
¶libxml2¶2.9.14¶1.fc35¶x86_64¶libxml2-2.9.14-1.fc35.src.rpm¶1962374¶MIT¶Fedora Project¶Library providing XML and HTML support¶369da80caee127762492d3f9bc42fe15
¶libcom_err¶1.46.3¶1.fc35¶x86_64¶e2fsprogs-1.46.3-1.fc35.src.rpm¶68441¶MIT¶Fedora Project¶Common error description library¶eb56b897164901257a96b54c9f5442f7
¶libstdc++¶11.3.1¶3.fc35¶x86_64¶gcc-11.3.1-3.fc35.src.rpm¶2481262¶GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD¶Fedora Project¶GNU Standard C++ Library¶5d6528110510d377ad7bbaec6174ff96
¶libxcrypt¶4.4.33¶3.fc35¶x86_64¶libxcrypt-4.4.33-3.fc35.src.rpm¶277337¶LGPL-2.1-or-later AND BSD-3-Clause AND BSD-2-Clause AND BSD-2-Clause-FreeBSD AND 0BSD AND CC0-1.0 AND LicenseRef-Fedora-Public-Domain¶Fedora Project¶Extended crypt library for descrypt, md5crypt, bcrypt, and others¶f445a177b467446011894c17468f78c3
¶lua-libs¶5.4.4¶3.fc35¶x86_64¶lua-5.4.4-3.fc35.src.rpm¶553630¶MIT¶Fedora Project¶Libraries for lua¶d1b5161f0c00d637f6afb836193d1103
¶file-libs¶5.40¶9.fc35¶x86_64¶file-5.40-9.fc35.src.rpm¶8529778¶BSD¶Fedora Project¶Libraries for applications using libmagic¶5cefc7d6d4ee8e91b61b7dbef6f9626d
¶elfutils-libelf¶0.187¶4.fc35¶x86_64¶elfutils-0.187-4.fc35.src.rpm¶1027121¶GPLv2+ or LGPLv3+¶Fedora Project¶Library to read and write ELF files¶ce8289ecddb734b340e5d163fe3a4df5
¶libattr¶2.5.1¶3.fc35¶x86_64¶attr-2.5.1-3.fc35.src.rpm¶29341¶LGPLv2+¶Fedora Project¶Dynamic library for extended attribute support¶a17b4483f4a01b5eb6d01f41842da285
¶libacl¶2.3.1¶2.fc35¶x86_64¶acl-2.3.1-2.fc35.src.rpm¶41090¶LGPLv2+¶Fedora Project¶Dynamic library for access control list support¶7f91f200578996693fbd6ba53b745348
¶libffi¶3.1¶29.fc35¶x86_64¶libffi-3.1-29.fc35.src.rpm¶56872¶MIT¶Fedora Project¶A portable foreign function interface library¶b4412b95f19fdc9fc212a6219d9bd508
¶p11-kit¶0.23.22¶4.fc35¶x86_64¶p11-kit-0.23.22-4.fc35.src.rpm¶1659536¶BSD¶Fedora Project¶Library for loading and sharing PKCS#11 modules¶2e7cda635f37cded07d6b2c83065ba9a
¶libunistring¶0.9.10¶14.fc35¶x86_64¶libunistring-0.9.10-14.fc35.src.rpm¶1642923¶GPLv2+ or LGPLv3+¶Fedora Project¶GNU Unicode string library¶fb4cd52955e96d4fe989ece3153119fa
¶libidn2¶2.3.4¶1.fc35¶x86_64¶libidn2-2.3.4-1.fc35.src.rpm¶523657¶(GPL-2.0-or-later OR LGPL-3.0-or-later) AND GPL-3.0-or-later¶Fedora Project¶Library to support IDNA2008 internationalized domain names¶4f3fae22502560ccc9f1c3479c7247da
¶readline¶8.1¶3.fc35¶x86_64¶readline-8.1-3.fc35.src.rpm¶492684¶GPLv3+¶Fedora Project¶A library for editing typed command lines¶aaf61524862c6beeb77380c15d658a93
¶libuuid¶2.37.4¶1.fc35¶x86_64¶util-linux-2.37.4-1.fc35.src.rpm¶34389¶BSD¶Fedora Project¶Universally unique ID library¶f5b027f1cda706fb4b19fd96f22e8578
¶libassuan¶2.5.5¶3.fc35¶x86_64¶libassuan-2.5.5-3.fc35.src.rpm¶171069¶LGPLv2+ and GPLv3+¶Fedora Project¶GnuPG IPC library¶d4a9b9e1572325bf831fd6a85f2dc939
¶json-c¶0.15¶2.fc35¶x86_64¶json-c-0.15-2.fc35.src.rpm¶79583¶MIT¶Fedora Project¶JSON implementation in C¶a8a4268ee30918be55244041058454dc
¶keyutils-libs¶1.6.1¶3.fc35¶x86_64¶keyutils-1.6.1-3.fc35.src.rpm¶55801¶GPLv2+ and LGPLv2+¶Fedora Project¶Key utilities library¶535a1f1ca9e121cd9574c95b07820bb7
¶libsigsegv¶2.13¶3.fc35¶x86_64¶libsigsegv-2.13-3.fc35.src.rpm¶50250¶GPLv2+¶Fedora Project¶Library for handling page faults in user mode¶f9aa2f7104c70b331c044360a70664f4
¶libtasn1¶4.16.0¶6.fc35¶x86_64¶libtasn1-4.16.0-6.fc35.src.rpm¶183868¶GPLv3+ and LGPLv2+¶Fedora Project¶The ASN.1 library used in GNUTLS¶de5f598de38a61b7288a400c1398b8e3
¶pcre¶8.45¶1.fc35¶x86_64¶pcre-8.45-1.fc35.src.rpm¶539220¶BSD¶Fedora Project¶Perl-compatible regular expression library¶5514c5f24b4d2325f93065903618e59e
¶grep¶3.6¶4.fc35¶x86_64¶grep-3.6-4.fc35.src.rpm¶857744¶GPLv3+¶Fedora Project¶Pattern matching utilities¶156e66ef6b4acfcc051a5c68590478c1
¶expat¶2.5.0¶1.fc35¶x86_64¶expat-2.5.0-1.fc35.src.rpm¶309693¶MIT¶Fedora Project¶An XML parser library¶1c75ca92b8455ec647a4cd2f987ec02c
1¶gdbm-libs¶1.22¶1.fc35¶x86_64¶gdbm-1.22-1.fc35.src.rpm¶128594¶GPLv3+¶Fedora Project¶Libraries files for gdbm¶44c8f9a2f908cd026db026cff5bcb9dc
